Remote_Work,Has_Health_Benefits,Department,Job_Level,Avg_Weekly_Work_Hours,Avg_Employee_Satisfaction_Score,Avg_Stress_Level,Performance_Score,Project_Deadlines_Met (%),Num_Annual_Projects_Completed
1,1,Marketing,Entry-Level,45.561623200672,4.325470002361229,67.67769034697633,31.75752732687811,27.683497149753595,4
0,0,IT,Mid-Level,42.27000818929201,7.108324775365794,29.398956665453763,74.27773060080877,72.66519978827364,4
1,1,Finance,Senior-Level,32.09701327279401,4.945729980737378,57.79853209293129,40.562507887432865,38.99558290501379,7
0,1,Finance,Senior-Level,33.225192270997084,3.4333815128728298,78.0322676081578,21.61413214734114,18.90738252094834,7
1,0,IT,Senior-Level,49.996951242373335,4.965603947032872,56.295584125358985,41.91342591820213,45.89733942612586,5
0,1,Finance,Senior-Level,46.23479203124266,5.935171577668565,54.14872258386573,45.4046027988522,41.904114944088874,3
0,1,HR,Mid-Level,39.687843844979646,6.089487130120669,50.12834121236525,48.250048583083775,47.82427081226313,3
0,1,IT,Entry-Level,36.65672363387287,7.565222355168496,26.43677814311132,70.88393822404169,68.25293473584595,3
0,1,Marketing,Senior-Level,23.793537015108985,4.2296716972133135,70.33359403565522,26.126641311165265,25.49671942704469,2
1,1,HR,Senior-Level,31.43318065052449,6.818354540199239,40.83713540292401,58.30061078693454,55.53021579726068,6
1,0,IT,Mid-Level,55.29135269711779,5.64400819176136,57.56724884574525,47.523942209747936,47.751626105268215,3
0,1,Marketing,Mid-Level,29.756355431980268,8.16876156572281,26.5544854014312,76.56399993635867,77.52838919826762,3
1,1,Finance,Senior-Level,41.51583856976865,7.322850140106273,32.308105032383295,59.79598658676132,64.00253220816549,11
0,0,Marketing,Entry-Level,48.05955178556159,4.314126704098556,71.52631098833353,26.327941543333445,24.562156589646623,4
1,0,HR,Entry-Level,29.960618655981666,6.329605948358223,44.790465665632354,52.01784149006821,56.871321660772146,10
1,1,Finance,Senior-Level,41.47768379824867,4.0694428783256935,71.79913214063816,20.3892520513617,17.968317251441892,8
1,0,IT,Mid-Level,47.50332430008524,5.545863615494673,48.82654011412223,52.54985253138186,51.835795290035186,3
0,1,Finance,Senior-Level,40.099994575258,7.761843207546807,22.37153340563214,77.1480104985242,82.44222975584958,7
1,0,IT,Senior-Level,60.0,4.74778244869114,63.381013995975806,46.733696385557124,55.442521271073154,5
1,0,IT,Mid-Level,26.65120592897444,6.33956027550685,41.15161523366588,57.1782830951461,62.23609275701809,3
0,0,Marketing,Senior-Level,48.46982823907104,4.481009218897498,60.480332202755655,35.63878997275491,34.9680146330433,5
0,1,Marketing,Senior-Level,38.61758610082829,6.024658952808442,50.37816301310123,45.257145513612464,46.80177122260085,6
1,1,Marketing,Senior-Level,46.1753612386934,7.294717714952086,26.853226580856944,70.88882015290767,72.93673079654634,5
1,1,HR,Mid-Level,43.53045721359397,5.723241717724177,52.464421480558535,50.48721164164986,51.52348309877127,5
1,1,HR,Entry-Level,34.134750423120025,3.1272481997696486,82.94334713229199,20.580993276693363,17.557453629491935,2
1,0,Marketing,Entry-Level,41.83197113967472,5.685914950768065,57.394796877716885,57.23598981487458,57.93973721610062,6
1,1,HR,Mid-Level,25.136788388813702,5.889443663937803,49.13723370491805,44.829858651544555,43.31232164378569,5
0,1,Finance,Entry-Level,44.82598000457115,4.052755517265008,66.13015102935347,34.301023347132514,31.395785206002515,4
0,1,Finance,Senior-Level,42.3852677279242,5.621685719635907,53.16002697804666,43.4185653398248,42.484457616011824,7
0,0,HR,Entry-Level,45.10928134914482,5.9125117161209415,53.14301345394192,48.60948540501507,49.55547981694835,5
1,1,HR,Senior-Level,48.4649466006972,7.694714082813652,33.62562241761346,73.29016342805387,76.29431286503582,6
0,0,Finance,Entry-Level,42.94095872167769,5.471366474785408,53.50772038684398,50.802836508324695,50.04105157829195,6
1,1,IT,Mid-Level,41.18471535838621,4.359327805308895,65.53165124625417,28.430326215913524,28.194496810653753,6
1,1,Finance,Entry-Level,32.95145330670966,7.285064320410363,37.45906771849963,65.9642199865156,68.37600782527022,3
1,1,Finance,Entry-Level,34.30223389080759,3.7439556858507697,71.36743731870422,18.06580871510444,18.278424326530526,5
0,1,HR,Entry-Level,49.49387696141865,6.063394778547667,48.62440963782311,39.47599355127177,40.620648278939555,4
1,1,Finance,Mid-Level,51.49068324564783,6.848759646937458,36.68345732692189,62.07128986707968,62.305195283661504,8
0,1,HR,Entry-Level,38.09511650950357,4.127375602138583,64.96448115380366,38.08891996725865,38.69711503197772,3
1,1,HR,Mid-Level,40.36802197802619,6.039114602311868,45.69808646392596,56.04289780116393,52.805824423360235,2
0,1,Marketing,Senior-Level,32.76308500004987,4.649168246478372,61.39272331229162,48.13621785952172,48.50319791801629,1
0,1,Finance,Entry-Level,49.38205476213956,6.384122777599991,45.623620516121946,54.9230143986903,59.20660154494618,7
1,1,IT,Mid-Level,45.32333458953423,6.35690651043763,49.102607847051445,50.363098649003014,50.87007294324601,3
0,1,Marketing,Mid-Level,55.52973949170999,4.984430265294107,57.40340306501437,48.37256113639189,45.87130831087873,2
0,1,HR,Entry-Level,32.97341538256209,5.781177950497508,54.36345586385009,43.765880728694725,48.19547084105283,4
1,1,HR,Senior-Level,36.97593680785426,7.883107875836416,20.06702329322392,81.87671822472846,84.04083325809474,6
1,0,IT,Mid-Level,41.85156738020458,7.273009018491136,33.181343898584124,69.06353682352426,71.36642011032632,2
1,1,HR,Entry-Level,45.17191630180616,4.242120916054709,63.94114977186223,31.200009939438303,33.4215768063556,7
1,0,Finance,Senior-Level,38.27465889961894,6.4325370605909065,48.01795116647679,53.91938279734031,50.54027160890536,4
1,1,Marketing,Mid-Level,33.016311276370395,6.754348742355,42.144030458428674,68.78110418479348,70.72451910064595,10
0,1,HR,Mid-Level,47.05126023138857,7.689500763609769,29.621389771137885,76.06185876073984,80.21575013526947,8
0,1,HR,Senior-Level,45.76908290036465,7.506900116552808,33.803955180862275,61.99959713559533,60.55899195956022,6
0,1,IT,Senior-Level,32.6698071954902,8.508101428855932,19.67302040057079,92.02023430220201,86.23439311104173,7
1,1,Finance,Entry-Level,50.843542408843966,6.428878628884541,48.480789219477,54.96555912614953,56.06227379006394,3
1,1,HR,Entry-Level,49.36158967357283,6.7953382569244125,41.0234362912843,61.09781147359075,61.19605441617895,4
0,1,IT,Mid-Level,41.074371977982345,7.466226806647224,35.50118163522027,64.01271057108931,59.36986403101065,8
0,0,HR,Senior-Level,40.63678289900829,5.935619506803913,48.9781486224807,54.43537961625379,56.25151528369435,5
1,1,IT,Senior-Level,44.43246216892726,4.9954344577492735,55.45955946279107,45.09936369385821,46.69024077105604,4
0,0,IT,Senior-Level,33.106375437949936,3.24501363949392,81.39796898314917,18.70025329665506,14.301835896780135,4
1,1,Finance,Mid-Level,40.240251833312655,7.350060435850444,27.321748706551794,72.01270697586138,77.68062864299733,5
1,1,HR,Senior-Level,22.78093164312656,4.476600508384086,67.39071564950783,37.47811903018764,39.731482602529084,5
1,1,Finance,Senior-Level,47.01164516402349,4.599449442592157,64.59652341522607,39.718175140985046,34.047394550923535,4
0,0,IT,Mid-Level,27.508054220465127,6.929774655386991,38.31360890934949,60.93942002263839,63.396012219393704,3
1,0,Marketing,Entry-Level,52.027358627432,5.0893353711556255,53.04853931879047,39.356537763432456,41.72601597468552,6
1,1,HR,Entry-Level,37.3590392482684,6.100215386660716,43.13550125993577,57.044829041975845,61.28985323483343,8
1,0,Marketing,Mid-Level,38.30666414455059,5.59255303972204,52.785328706281085,43.62528949582327,41.753661880248565,5
1,0,HR,Senior-Level,34.97812875132396,4.39742312816678,72.63696520106825,24.99513819984172,27.49504735986261,5
1,0,Finance,Mid-Level,37.69568900862339,4.959934582899351,59.084093489469694,40.29164441839696,39.58168870230703,3
1,1,Finance,Entry-Level,51.34825076118429,5.121944892845166,57.62912559850163,37.06929445134316,35.39984014092683,5
0,1,Finance,Entry-Level,20.097530747719365,6.58591607228326,43.54536020068036,48.40314902176384,45.808129521243664,5
1,1,Finance,Mid-Level,50.2157230887055,7.792196921774869,27.73915002613497,73.72071597419897,68.01128635627794,10
1,0,Finance,Mid-Level,42.70418784881367,5.892844746607176,46.87297684189388,53.26117081273019,54.88244282032148,4
0,1,Marketing,Entry-Level,30.34382681714228,4.235889535320867,68.09912232295872,31.84383228276545,31.024685035219978,4
1,1,Finance,Mid-Level,31.397500855606097,7.459992952927624,27.092482151155288,75.46135079181428,67.27099734750259,9
1,1,IT,Entry-Level,53.41114421766562,7.618216502684412,34.173659477349574,62.52865116133488,62.75471676090187,5
1,0,IT,Mid-Level,32.43594496045815,5.306133044598107,51.89401604351102,49.76835111189952,53.24189166627824,4
0,0,Marketing,Mid-Level,30.773195915232325,6.935988598958831,35.23017822729106,71.45693198057255,67.53597560316477,2
0,0,HR,Mid-Level,49.09851633891783,6.349826614447361,38.112148293271815,60.61432200236937,58.47652475663399,4
1,1,IT,Entry-Level,42.70842301028731,6.0846110524271015,43.64602127407734,65.8508975307624,67.17366265901006,4
1,1,HR,Mid-Level,32.49659538770881,7.820826226951175,29.51573893714776,70.73423319845378,63.05760450789177,5
0,0,Marketing,Entry-Level,41.73299980323695,6.752160873392673,35.38817230675448,60.34993148395156,58.7488875843545,2
1,0,HR,Entry-Level,31.79397853087778,4.534111839878163,60.55141875180964,43.697001372832254,44.736820394249754,8
1,0,HR,Mid-Level,48.80657118738084,7.441998740966563,30.38945326653554,69.04774408773356,67.36438994596283,3
1,1,HR,Mid-Level,48.49096771898507,7.340642736186399,26.03191798257744,79.23083449041425,75.33680903213929,5
1,0,HR,Entry-Level,44.25604959057554,6.205630712177035,40.54962530699159,61.51710613644943,57.76684011116766,4
0,1,Marketing,Entry-Level,42.89328848997613,5.226014824759002,60.979332537647686,37.381522616782284,32.545182022205964,5
0,1,IT,Senior-Level,54.08950499893899,6.350958938189052,47.046172880046655,60.558901826665334,58.65979562498029,7
0,1,Finance,Entry-Level,39.99749061910581,6.829198501382751,43.03128382826573,54.4718601501385,57.64184599792158,6
1,0,HR,Senior-Level,30.54500699663359,6.132400272349575,50.6653819627341,38.506523068026894,45.59219517753753,7
0,0,IT,Senior-Level,43.595791302658455,8.198643187647717,23.81438850710522,80.58850984716653,80.69705803549581,3
0,1,IT,Senior-Level,56.68837639629691,4.767284123415206,57.420584806625484,44.329075167096725,46.633820898554355,8
0,1,Marketing,Mid-Level,31.881924054513185,5.636888162065436,55.75152547105466,50.66707046761143,47.84460424503534,3
1,1,IT,Mid-Level,37.10829786644811,6.690479736793545,43.86037288856418,51.7312578196449,45.45630210955178,6
1,1,Marketing,Entry-Level,43.33156830481162,4.875009839359767,65.08886767694625,33.67537403599479,39.230201267113145,6
0,0,HR,Senior-Level,39.56876120795409,7.251182492332658,33.087558515704416,65.11223261513334,63.32693639198985,6
0,1,HR,Mid-Level,32.14157135698149,4.156348930415854,66.91863489880353,37.750175477446064,39.90630035517442,3
1,1,Finance,Mid-Level,48.97486284984377,5.985546227027996,52.31740498392877,50.93684591613259,51.41222947148918,1
0,0,Finance,Mid-Level,58.56032577613807,6.4811868804211885,44.9517111518274,56.12229072675829,59.106063513265454,6
0,1,Finance,Mid-Level,41.56905167219126,6.338936551932575,49.701895469475325,51.40432805046851,54.266621031596436,5
0,1,IT,Mid-Level,32.767453682112,5.623106888352943,48.391028512835874,45.854115676295436,46.68729264529897,2
0,1,HR,Senior-Level,27.6083157995722,4.033644295863241,68.30424344626576,35.53916723816784,36.702510866255004,4
0,1,Marketing,Senior-Level,42.06380784976945,6.890980392553603,33.8498130879348,70.0957920295162,73.73354577543685,10
0,1,Finance,Senior-Level,48.83101874653006,7.079022149887917,38.56221141280103,72.89332446029266,71.66424583141261,3
0,1,Marketing,Senior-Level,43.801341971963055,4.224862014692852,65.5445433810872,36.809381490889024,41.4762263752772,11
1,0,Marketing,Entry-Level,39.98076927264917,6.1444118321364645,41.06697597224211,62.09531745849877,59.97174871628398,2
0,1,Finance,Senior-Level,35.28582678568555,5.206227793254473,63.50799615997387,38.8800094783376,39.109749271948,3
1,1,HR,Mid-Level,31.26269093825528,3.233855566017596,75.49153974513064,21.02493641837546,22.912475991999123,3
1,0,Finance,Senior-Level,46.67801061059906,6.670821177169241,43.973074595875495,62.27393255317875,57.3866526872868,2
0,1,Marketing,Entry-Level,47.31017297108468,4.846997266664855,60.22043489862958,39.5008342107511,43.646378318130346,3
1,1,Finance,Mid-Level,27.63416170647413,7.617064144765971,32.69461577990212,66.34058995726437,67.76829246083932,6
0,1,Marketing,Senior-Level,52.71871182544547,4.944537201959717,61.32099947101714,38.004932900510866,47.90784858341545,6
1,1,Marketing,Senior-Level,44.592569767152014,5.985684580336234,52.99135978980151,46.67892216853371,52.9209996998246,7
0,1,Finance,Senior-Level,51.196757161166346,5.668228467047691,57.09557423240323,40.47238032426151,40.43967693125036,3
0,0,IT,Mid-Level,29.26297801211908,6.149396604658354,40.31641891946907,60.75977414646943,66.11653425389765,5
0,0,Finance,Mid-Level,29.07340675667649,7.485099778785088,25.083748766492413,74.43320880922322,76.97521778528595,2
1,0,IT,Entry-Level,38.80824552186162,4.954626981967308,57.54878097124257,41.54267206862342,42.23599357416379,5
1,1,Marketing,Mid-Level,44.02227541516155,8.581902690296152,19.048952712808184,83.4001720614243,78.422084683735,4
1,1,Marketing,Mid-Level,54.37088658341571,6.618293645148007,45.23974261636198,55.13920082290736,50.868595399996664,1
0,0,IT,Senior-Level,45.648631310521054,4.616797951602333,64.11772799629955,33.111592272648835,33.124703027397736,3
1,1,Marketing,Mid-Level,38.058549785503736,5.700434279766304,52.87846603809554,43.30383102652514,41.8177371461553,3
0,1,IT,Senior-Level,31.78904633867286,3.0864048801416284,79.22513967184719,21.266868662227157,21.942436336618236,8
1,1,IT,Senior-Level,49.8400045817532,4.856913726487802,65.3766372887266,30.890203516088786,35.00731300889769,10
0,1,Marketing,Mid-Level,32.28235659399428,7.118034430093773,40.19152417511636,55.71541706463188,58.31029168214491,4
0,0,HR,Entry-Level,53.02774843817858,5.567790541433633,50.409700697771584,45.56791561187042,43.47905736313465,5
0,1,IT,Entry-Level,37.724922803147926,5.887372663114425,49.28943946183346,51.98548420055523,54.760357884072505,6
0,1,Finance,Mid-Level,52.724656580942806,7.397170398022365,26.26734854980809,79.7003638052166,76.95822184269504,3
1,1,Finance,Entry-Level,45.43145032047423,7.067968635401742,35.8940162527347,65.84478698839976,62.41806623244643,11
0,1,Marketing,Senior-Level,38.90403608446034,6.53706790890484,41.588586395302094,62.84552216683482,63.990433369940924,5
1,1,HR,Senior-Level,35.844829025390986,8.023045446058331,19.45669245716095,80.19479794724994,77.75129017040268,5
0,1,Marketing,Mid-Level,37.27273698123136,5.716032711136855,50.71240202377464,49.99872397970728,48.07318663141136,3
1,0,HR,Entry-Level,43.4265335390019,5.978777791236198,46.26392233020439,62.001056014038866,64.9829722062653,7
0,1,IT,Entry-Level,40.61725196974174,7.9462815852779904,24.906591480326387,79.23693345770866,81.20983453073173,2
0,1,IT,Senior-Level,35.24950873545036,5.413721587165468,56.06319297915998,48.62194067788424,47.50652363553423,5
1,1,IT,Mid-Level,38.67494871745894,4.446987981076843,60.73809117036439,37.94088567796976,33.065588771816174,4
0,0,IT,Entry-Level,40.6286162377532,5.810546217701778,53.40551718297333,46.56814393376425,44.36265700356335,6
0,0,Finance,Mid-Level,22.970127244681503,6.451432844206288,45.13897737186545,56.88934491413401,62.71557894462961,4
1,0,Finance,Entry-Level,43.66534491830959,4.960317029850037,58.87163227627782,38.09635891248749,40.99598015748573,5
1,1,Marketing,Senior-Level,32.16223020226555,4.535993818306288,60.20330540715037,27.980799287643478,32.25157214070431,3
0,1,HR,Senior-Level,30.77334077435404,5.704011410968773,54.61105354579533,47.371281312348906,48.13935554705453,5
0,0,IT,Mid-Level,26.50124522311432,7.319273806854918,37.63081624347858,67.17601619677106,66.1228714243544,6
1,1,IT,Senior-Level,25.64886001705688,5.227733972466371,54.14901148266771,46.1269972863082,48.84257498842387,3
0,1,HR,Entry-Level,29.156419975101684,4.162507133538522,67.93220976238219,29.088253033552583,32.93377011933847,7
0,1,HR,Senior-Level,34.32783233895608,6.262932546079811,41.05056412082405,57.29595515196208,55.85672946607539,4
0,1,Marketing,Mid-Level,55.626073100212544,3.287845282762634,81.46909008698647,8.389544710119576,6.249930301185475,2
1,1,HR,Mid-Level,35.79296259283837,6.14521339546252,42.11553599021924,56.218334072968744,51.65455515393396,12
1,1,IT,Mid-Level,41.42200085014425,5.649018510119542,50.486105200102045,43.938470764521455,41.72319574668986,4
0,0,IT,Entry-Level,43.20385109205063,6.870953342275516,39.91271605990496,56.589075829757675,58.59583245878884,2
0,1,IT,Entry-Level,41.04852148972679,5.614360771442356,53.34906253880391,40.82252109294394,39.033738439309076,7
0,1,IT,Entry-Level,39.38045231419205,7.897573013455363,23.866674610470877,69.72843821733649,72.52362837024904,1
1,1,IT,Entry-Level,30.437649891206043,6.436135183661777,41.80937301774918,53.17006485845859,59.07158974686802,0
0,1,Marketing,Entry-Level,51.6074203862337,7.260595716392271,33.61818199477149,69.545911185774,69.6203728496484,3
0,1,IT,Senior-Level,54.45757314910309,5.170025126355131,52.03007521838436,45.42097613681696,45.372166854087965,10
1,0,Marketing,Entry-Level,26.53873044701852,4.168783982400809,64.91671063263361,29.543663236392078,31.189497817755615,2
0,1,IT,Entry-Level,31.807771272908965,5.407083667203156,59.69009280671827,44.07997755025418,42.35677013843919,9
1,0,Finance,Senior-Level,37.76151726098395,8.37578652349824,14.425109587116616,86.21975095194286,84.27778914743826,3
0,0,Finance,Entry-Level,32.28369764071847,3.4875498633839883,80.6310447939182,7.550627506061158,5.698104435370208,6
0,1,Finance,Mid-Level,44.04772442764692,5.8842715716663,54.42919910931303,50.54892260196583,47.11218999566156,5
0,1,Finance,Entry-Level,34.1738223807471,6.574640863251315,38.35251289260499,62.00785406807728,64.70721462036633,3
1,0,Marketing,Entry-Level,57.32044854245282,5.507414871654172,52.35691878486411,51.4949508605062,50.00521099928645,8
1,1,Marketing,Mid-Level,49.52438875474877,5.682017461049684,52.64284733754039,46.2310409706549,49.56520174694868,4
1,1,HR,Mid-Level,41.70059224505772,7.048603199161372,39.99726924572654,68.02618390367863,69.61403287977207,5
0,0,IT,Mid-Level,48.21589010655786,6.027843086416159,52.96875001013113,45.12180677257222,45.05346488123697,4
1,1,Finance,Mid-Level,48.84720339485847,6.8322369409699855,40.88791568569539,45.93288946673858,48.361774300925056,4
0,1,Marketing,Entry-Level,35.48842009553405,5.925405585050555,43.934570109649655,51.61857855922609,48.78819382314304,3
0,1,IT,Mid-Level,33.470262043664285,6.860336408562039,39.705812963673736,62.80488268283179,60.46366984970025,5
1,0,IT,Mid-Level,40.62514450375718,7.534476167380561,28.509930653905208,72.28550197531413,74.42629444098607,3
0,1,Marketing,Senior-Level,46.893088995983554,5.621738745055165,52.18754705323076,47.19988174754521,40.61286442356797,7
0,1,Finance,Mid-Level,41.11248318922734,4.650857428033088,58.77949154774507,36.28857809577199,36.332411636673136,2
0,1,HR,Mid-Level,27.384028142472022,4.880790977584226,57.72325394114559,42.368841989787114,44.14034894617295,7
0,0,IT,Senior-Level,33.57740444839326,5.098940375072939,62.29887878952852,37.62924314487325,41.56189132493934,4
0,1,HR,Senior-Level,39.40821709124498,5.381866903862608,54.86510315022302,45.01165150305866,49.558090500121494,3
1,0,Finance,Entry-Level,39.39467516539336,6.300902447735611,42.00911752674645,60.67923306426303,60.28837431641128,3
0,1,Finance,Senior-Level,55.78033741431847,4.6677725767593055,62.59495796646783,38.313886510451255,40.624686095900564,8
1,0,HR,Entry-Level,28.912096460808016,7.884629771461433,29.637236902370976,69.10128471823663,66.68823424474033,10
1,1,Finance,Senior-Level,44.044713934687,7.20817157887889,36.4899292623128,58.49724648769942,57.16678717064465,5
0,1,IT,Senior-Level,51.91290486662632,6.810898819793471,35.53699892865133,71.26297742416091,75.3659589651144,8
0,1,HR,Entry-Level,58.17159796338237,4.100765099621569,66.20084088708965,43.707166126167095,43.58745319139994,1
0,0,Finance,Senior-Level,36.76482061452831,4.406845912302311,64.14182771210113,44.57922140085917,45.05825468635163,6
1,1,HR,Entry-Level,43.9314356217616,5.644958238081824,57.309578555674925,46.18582587804596,43.08641715781025,2
0,1,IT,Senior-Level,44.55808285758918,4.575009839668342,66.07894797817696,25.545648019514225,26.813349513536945,4
1,1,Finance,Mid-Level,41.56385385242633,6.965917020093102,36.810758263820176,54.20256684651348,56.464729701050615,4
0,1,IT,Senior-Level,39.20923839008555,5.493983033199569,55.22892679791471,42.028958756444844,44.19802746763536,8
1,1,Finance,Entry-Level,43.48780311600037,5.855829634558804,48.12238357425254,51.60385864634359,47.96977524449499,7
0,1,Marketing,Senior-Level,20.0,5.081837723796704,62.70323155827371,36.81763303793477,39.817466067867855,4
0,1,Finance,Entry-Level,45.45655592050105,6.00064987332383,48.27163651171704,52.69712265166233,49.70282067095574,7
1,1,HR,Entry-Level,41.00942322929573,5.93125984661473,44.22585667384878,48.81191069363528,48.73266569637414,5
1,1,Finance,Mid-Level,38.22020082577388,4.786262809961159,58.11362777841485,49.9234689569919,45.06911144581129,7
0,1,IT,Mid-Level,56.37489756575646,4.77498102084691,63.1425375078685,44.383655939163575,43.845250866135665,3
1,1,IT,Entry-Level,34.60052784967558,7.105335044962676,39.97482207729797,53.4684084631026,50.45764905861827,4
0,0,Finance,Senior-Level,36.77539208747975,5.7180300442000025,49.08386492971436,41.608417429477406,40.26184595045328,8
1,1,HR,Entry-Level,55.93242641763787,7.525925294244617,34.123390495375205,65.42788282454923,65.60761414360267,7
1,1,Marketing,Entry-Level,33.343509561201145,9.220005191778387,12.529084737605906,93.78136774252333,96.26304216314458,2
0,1,HR,Senior-Level,35.59907773650769,5.330571236973078,53.00689447120593,46.832202703148994,49.21091310322588,2
0,0,Marketing,Senior-Level,38.8237966125532,4.608542386331286,59.13358034381948,42.16619618890168,35.15430732716733,6
0,1,IT,Senior-Level,46.72587585703639,5.107597087117309,53.93100213630088,43.870440061517456,45.90539488091994,8
1,1,HR,Senior-Level,41.662420058826505,8.498779414373733,20.756574233684493,79.97482098537228,80.59365020290699,4
1,1,Marketing,Entry-Level,29.6589972227819,5.971564858969573,44.73725854885288,59.98512711213964,58.30451903511895,6
0,0,Finance,Entry-Level,35.74265149498248,8.47753895390258,16.72478359923378,85.33576242645242,82.69454051869322,8
0,1,IT,Mid-Level,35.141164534302305,4.122906114772028,70.54551661481277,32.33202702397065,32.14474261154526,6
1,1,Finance,Entry-Level,39.38223163821564,7.416369729431103,33.70918126822871,57.97464633557384,58.666440392255566,4
1,1,IT,Senior-Level,43.40674926903864,3.877310044767588,68.83105414189845,41.860357440395326,42.99400428723902,6
1,1,HR,Mid-Level,43.34564604710378,4.5573626840056125,64.18804465526219,27.555686129287714,26.963815861927507,6
0,1,HR,Senior-Level,25.791905967612784,6.944144183146105,36.49114471195907,64.29096539014427,56.7183003491809,4
0,1,IT,Entry-Level,48.51152790048685,7.290141586389554,33.008225730983824,66.23953553775875,64.7536258099485,4
0,0,IT,Mid-Level,42.020550767972985,5.713731204245628,55.25555324579507,44.20991430375121,40.65883727764283,5
1,1,IT,Senior-Level,51.076256380751246,6.56041657485539,37.33513944225393,67.01398896472614,73.17965187027518,9
0,1,HR,Mid-Level,43.553586618325376,6.013058982462197,51.53726963237311,44.923676362643484,45.10161465890162,5
1,0,Marketing,Mid-Level,48.8105836618861,6.629746249538632,42.75758613789623,55.07887572241834,57.302235761068125,6
0,0,Finance,Entry-Level,43.732362491601016,8.115652165614334,23.2826237830155,70.9843502352569,72.8897315165092,9
1,1,Finance,Senior-Level,50.769806049621984,8.820946227641478,16.542979713133114,89.06781453894241,89.99879996682765,3
1,1,HR,Mid-Level,44.17800508814223,5.461995761666744,53.40026372741896,47.930163377916244,46.681510518218275,10
1,1,Finance,Mid-Level,39.21667802845677,6.1736781022147404,41.576633805040615,61.60945665173599,59.97796948995231,7
0,1,IT,Senior-Level,58.17947776357505,6.690460844741367,41.703652746288014,62.35626651688207,56.294486015885056,6
0,1,Marketing,Mid-Level,47.11229697823914,4.988175841151724,60.43795758640678,49.51910621666245,49.94568562208638,5
0,1,Finance,Mid-Level,44.589955368035305,4.505905288085553,67.60163414948667,41.48309497654267,42.384237787416325,5
1,0,Marketing,Mid-Level,29.789564667693316,6.012013016064084,45.91182917957286,55.703378939364036,55.559889400770295,9
1,1,IT,Senior-Level,29.693539060291695,6.665948294310496,44.89101939635208,55.89879409241273,56.329059698557955,7
1,1,Finance,Senior-Level,42.34172385713482,5.295524410516555,57.50214549670826,39.83714515348264,36.21791415162025,7
1,0,HR,Senior-Level,41.16416958214592,7.114905279748676,29.64596645450637,74.07482243996682,73.19268049806814,5
1,0,Marketing,Senior-Level,35.087019479933474,5.504196005603141,53.347295821215454,50.188268973594596,48.238707592249234,2
0,1,IT,Entry-Level,41.12786159689648,5.399831923299276,58.27828957733231,38.07475375081682,40.069771497721845,5
1,1,Marketing,Mid-Level,52.70901542434876,5.277180134543569,60.20345312626444,43.39546163207202,43.51841461677777,4
0,1,Finance,Senior-Level,45.56321979640239,8.248871264225173,20.948709462463025,84.09306300600704,82.17362508843144,7
0,1,Finance,Mid-Level,30.871931921978096,7.179774991425811,38.57967095286589,55.81209593238615,55.33224327868124,3
1,1,HR,Mid-Level,39.10792938285645,6.698830836556963,36.826051207648,64.12351864695256,61.00494461978963,3
0,1,IT,Entry-Level,33.560268153179514,5.619073337560083,51.4983043161382,48.17305096209963,47.18852558157617,6
0,1,IT,Senior-Level,36.89840066873151,5.630999519192324,57.21116869651976,42.7618987704098,44.50995965545465,3
1,1,HR,Senior-Level,36.691074674962856,4.358702040497436,72.45065611168972,22.78607774131292,18.789193120748152,5
0,0,HR,Mid-Level,36.17883533916796,6.637752952618106,42.575517794478905,48.29170340987493,48.10823360133825,3
1,1,IT,Senior-Level,29.95891702421284,6.814279503342071,42.53641252536179,53.68650597339292,51.43670123205816,8
0,1,Marketing,Mid-Level,38.97876254785448,3.985016576691132,67.24508028318121,28.277628148221783,24.28288316414878,3
0,1,Marketing,Mid-Level,35.51513890522152,5.827607136378228,54.44865407795458,47.3174612597797,52.91334205764663,7
0,1,HR,Entry-Level,20.0,4.0693888508985925,69.01477266781961,32.8327929137625,36.59411496775678,5
0,1,Marketing,Entry-Level,56.42377619601331,5.150754841999254,54.33092004514754,47.23204110562011,45.43785113467363,6
1,0,IT,Entry-Level,48.710157233733376,7.019098943066968,32.64325071930094,60.37309591455843,59.503788624371516,4
0,1,Finance,Mid-Level,36.98959420060003,7.417712284819478,30.0030746783329,64.39913344930933,58.33239602169913,6
1,1,Finance,Senior-Level,40.150552397924784,7.523915649261462,26.727316264116062,70.18932031049279,65.41185869355803,7
0,0,Marketing,Entry-Level,30.626765221459507,4.826336125901741,59.930777521377095,40.18493754145262,36.80085232035817,10
1,0,HR,Senior-Level,53.565783022486926,3.9825657905462144,67.82895234630513,30.495509927054734,30.394755001514746,7
1,1,HR,Entry-Level,55.17830955818489,3.317807422159356,77.74043212079572,23.812763377028226,23.46859884164648,6
1,0,HR,Entry-Level,41.2535498259722,4.851735482471285,62.6465799848486,42.23077159883895,43.22593743870881,4
0,1,HR,Mid-Level,48.188245153482754,4.321638819505665,67.44257866302479,27.560952298843553,29.596775276054125,6
0,0,HR,Entry-Level,41.40229423147139,6.405072510386351,41.29975501019473,53.89389249405289,54.727920348712395,2
0,1,Marketing,Entry-Level,29.306196488992555,7.525305233120268,32.65376274884215,68.02303718161893,64.7788136377351,2
1,0,Finance,Mid-Level,36.70541304829074,5.164244139204709,62.7511899862633,36.838656832190914,37.81072713485711,3
0,1,Finance,Senior-Level,41.055423734175655,5.56802161593648,56.26521128359101,47.45160652394357,49.35766195784099,9
