Annual_Income,Account_Age,Average_Session_Duration,Monthly_Spend,Items_Purchased_Per_Month,Customer_Rating,Region,Device_Type,Preferred_Category,Payment_Method,Customer_Segment,Signup_Source,Is_Prime_Member,Used_Coupon_Last_Month,Churned
45.1693894831656,22.00086516260657,20.370782178984243,30.127587107163755,33.22136466624544,2.7074812476241075,Other,Desktop,Electronics,Credit Card,Premium,Referral,0,1,0
51.467930119855495,22.55617585290573,30.198223508947986,23.224517789563425,38.500952984740174,2.612693472355586,Other,Desktop,Electronics,Credit Card,Premium,Ad Campaign,1,0,0
66.12220628255425,41.75535990054378,32.512971387063445,42.31112873398699,43.745807789156174,3.5508349139567486,Other,Mobile,Clothing,PayPal,Premium,Referral,0,1,1
58.96839315865532,27.8779827487381,32.872132932627935,32.16524223628326,35.38307984158743,2.8642913664024467,North America,Mobile,Books,Credit Card,Budget Shopper,Referral,1,0,1
47.314693520941674,32.82013197786684,20.33283860522058,29.618198579396882,22.23095762737198,2.388576960115258,Asia,Tablet,Home,PayPal,Regular,Organic Search,1,0,1
41.08807774584713,24.614797683514897,14.529463723810329,23.66183697454944,29.101821764931977,2.4235290608612026,Europe,Desktop,Clothing,Crypto,Regular,Referral,0,1,0
28.48184598670695,16.651256630030407,13.942337939430466,22.370763631159505,15.6615538814771,1.235678567778949,Asia,Desktop,Clothing,Credit Card,Budget Shopper,Organic Search,1,0,0
42.8084668075758,23.247899140375498,22.987876485929927,22.187337491185808,28.44203000653119,2.1295752521316955,Asia,Mobile,Electronics,Crypto,Regular,Organic Search,1,0,1
47.88869761172305,25.913335296942783,24.54922506518196,31.243643757281156,26.753282259057208,2.751979915992525,Asia,Tablet,Home,PayPal,Premium,Organic Search,1,0,1
40.12820472848816,10.425739467516028,16.74237508866697,22.95889298390676,25.155001681871596,2.2024987265941363,Other,Mobile,Clothing,PayPal,Regular,Referral,1,1,0
48.68743032907695,22.949298193784696,24.978540901402212,28.579236285407518,31.76484640605371,3.261455112915211,Other,Mobile,Books,PayPal,Regular,Ad Campaign,0,0,0
50.768518829587684,29.61004927071545,29.13451174288653,29.72569572511577,33.93961477288704,3.3379536623501798,Other,Desktop,Home,Credit Card,Regular,Organic Search,0,0,1
47.751440181919214,23.63123417358908,26.061273464504154,25.268171691175077,27.13655846251404,2.542286311010497,North America,Mobile,Clothing,Bank Transfer,Budget Shopper,Referral,0,1,0
43.4999741917654,14.724037861864826,24.746240443167434,26.043588651432554,32.46417154531225,2.643456201601821,Other,Mobile,Clothing,Credit Card,Budget Shopper,Referral,1,1,1
51.68654671966728,25.58125110694629,25.412082293772958,30.76133514331308,31.507123621221833,3.1346081938624355,North America,Mobile,Clothing,Crypto,Premium,Referral,0,0,0
54.41940649569409,35.7302308291245,35.20340418885447,33.61660489104337,29.5119711106148,2.968948911380222,Other,Tablet,Clothing,Bank Transfer,Regular,Referral,1,0,1
39.096009225571535,25.782463190459364,16.210025059567833,23.79562611811437,25.030824026749375,1.9238402068984728,Europe,Desktop,Home,Crypto,Premium,Ad Campaign,1,0,1
64.10932379746271,31.744641851901196,37.45414942549472,41.65757247692657,41.79137404994337,3.6338719240302035,Other,Mobile,Clothing,Credit Card,Budget Shopper,Referral,1,0,1
49.014118677157384,29.264305723869125,32.276275190756394,33.10250567048391,32.42124015625346,2.7735014308285013,North America,Desktop,Clothing,PayPal,Regular,Referral,0,1,0
50.188496229448475,23.261713012883977,29.76775934356669,25.910604450357877,37.38998596203928,2.776095232939877,Asia,Tablet,Electronics,PayPal,Premium,Ad Campaign,0,1,1
57.08214423256557,20.02171418214919,30.48382030611933,37.72437654190242,36.27582282259211,3.35701703870369,North America,Mobile,Electronics,Crypto,Premium,Ad Campaign,0,0,1
52.332161312635016,21.543750715669738,26.405352011965853,26.653951079141592,33.59723616792206,2.8193673115428055,North America,Tablet,Electronics,Crypto,Regular,Organic Search,0,1,0
59.53136633913245,37.58012701210721,37.404645916231,38.07024335603041,34.834242786120264,3.118062642069141,North America,Mobile,Electronics,Bank Transfer,Regular,Ad Campaign,1,0,1
52.87124165201824,25.0656554168626,22.675795744932508,34.20170013002242,37.238244333919496,3.0496237020970955,Asia,Tablet,Home,Credit Card,Premium,Referral,0,1,1
43.87562625359562,20.72089322992272,19.766035267769198,18.680108185507354,29.164238789110513,2.623945255243738,North America,Tablet,Clothing,PayPal,Premium,Ad Campaign,0,1,1
53.61503525206102,25.308326644656105,27.699259443920816,32.54093813735425,33.379675868310095,2.789796012567237,Asia,Mobile,Books,Crypto,Premium,Ad Campaign,0,0,0
38.56273792679338,28.802051911261728,26.778947768540352,21.263658302634767,18.399418225286578,2.460982124846507,Asia,Tablet,Electronics,Credit Card,Regular,Referral,0,0,0
51.085597057765234,33.67259310569293,29.806032743954912,27.61629720291764,38.26108077024021,2.5131797652835752,Europe,Tablet,Clothing,Crypto,Premium,Referral,1,0,0
49.66770009355539,35.927751214018365,22.96102913815936,35.204029378929256,27.987125185214804,2.714450112180934,Europe,Tablet,Books,Bank Transfer,Budget Shopper,Referral,0,0,0
47.918831427274604,23.164189661637046,24.958972610768967,26.13658229381509,29.077767394934526,2.6938997731627454,Other,Tablet,Electronics,Bank Transfer,Premium,Organic Search,0,1,1
48.71462488561069,25.83543488654082,24.028589538652554,26.003267214894212,32.91871196441296,2.6489207130810284,Asia,Mobile,Electronics,Bank Transfer,Budget Shopper,Ad Campaign,0,1,0
31.18150954502361,8.007542025407849,13.955779784712078,19.01168548703454,16.080028454106944,1.7097883439549866,Europe,Tablet,Home,Credit Card,Premium,Ad Campaign,1,0,0
44.512750922590385,29.641047591886565,28.887016020930222,29.450009538747896,23.706003875797748,3.0056274959930445,Asia,Mobile,Home,Bank Transfer,Budget Shopper,Organic Search,0,1,0
50.928449011411146,19.625326749365897,21.83780287459036,29.99047506280618,25.66967531796492,2.719450563495423,Asia,Tablet,Books,PayPal,Regular,Ad Campaign,0,1,1
51.598563919974005,26.88315977880015,35.61872400679039,35.62462053466141,36.06255588315283,3.5250846377592726,Europe,Tablet,Books,PayPal,Budget Shopper,Referral,0,0,1
39.72324859074042,14.375111657205988,25.57482033073803,25.957851802300613,23.911959727439147,2.4095439174767277,Asia,Desktop,Clothing,PayPal,Premium,Referral,1,0,1
62.65707840864701,28.384205070630024,39.3702706424725,28.881401766262485,50.97254628927721,3.57908694135185,Asia,Tablet,Books,Credit Card,Budget Shopper,Ad Campaign,1,1,0
41.33825151785499,16.482813603678995,20.652810530706585,22.68508305668496,23.38962075689769,2.5067180104770177,Europe,Desktop,Electronics,Bank Transfer,Budget Shopper,Referral,0,0,1
59.69457200526737,26.807909699254594,32.157281367041065,33.569374805753625,35.57639322142256,3.9871343180560066,Asia,Mobile,Books,Bank Transfer,Premium,Organic Search,0,0,1
54.27194361871685,24.44035829361353,23.400385824933068,34.4806099849478,33.297887956167045,2.8683698949314076,North America,Tablet,Electronics,Credit Card,Regular,Ad Campaign,1,1,0
43.53772690156197,19.027519476155597,21.58476896405847,15.62336791544073,29.150493778999994,2.253601954433825,North America,Desktop,Clothing,Credit Card,Premium,Ad Campaign,1,1,1
67.75310892609512,38.0432240219491,39.4856567237465,50.84790419052796,42.39380911621325,3.6590209405848393,Asia,Mobile,Home,Crypto,Regular,Ad Campaign,1,0,0
38.0636316824352,13.507501875905,26.767281203355644,24.962283389037957,26.884523342591674,2.22446291640947,North America,Mobile,Clothing,Bank Transfer,Budget Shopper,Referral,1,1,0
59.191541736100014,30.69847800311934,27.573142279243978,36.11043225733077,35.04944276350472,2.9654927119821997,Asia,Mobile,Home,Credit Card,Budget Shopper,Ad Campaign,1,0,1
60.005823180429786,36.09270735174269,31.35842603280269,40.729764773934455,34.16821405265683,3.4182757656348493,Other,Tablet,Books,Bank Transfer,Regular,Ad Campaign,0,0,0
43.293797909233554,19.080917132049798,23.13074235903211,35.35089495679063,21.847217053069937,2.897706339565519,North America,Desktop,Electronics,Crypto,Regular,Organic Search,0,1,0
63.92465300064329,28.372732046583636,28.877507740487626,41.837778378739586,33.76851486263795,3.6620503519223506,Other,Mobile,Home,Crypto,Budget Shopper,Ad Campaign,0,1,0
47.49953485401047,22.59714430110398,28.78581575761856,32.29497329829276,29.06145608694411,2.6629420023355923,Asia,Tablet,Clothing,Credit Card,Budget Shopper,Ad Campaign,0,0,0
52.88693629279857,32.342094188202836,25.82985846819748,32.254921873536674,33.3230774969428,2.8805799048761456,North America,Mobile,Electronics,PayPal,Premium,Referral,1,0,0
52.603218387712204,27.27214734862289,28.052513532945106,30.99582801915953,31.98206235582179,3.21944046625834,Other,Tablet,Books,Credit Card,Regular,Referral,1,0,0
48.65691258529452,21.672384819609267,24.72752974830854,27.290965775157108,35.9789134705965,2.6014780663040007,Europe,Tablet,Books,Credit Card,Premium,Referral,1,1,1
58.10808273159782,31.473424621739106,28.407422226640268,31.560401672100518,42.06835950916706,3.740964910168797,Europe,Tablet,Electronics,PayPal,Regular,Ad Campaign,1,0,0
57.93488720552213,23.45598285357895,31.83248552837468,32.012875924515285,36.48586622753363,3.7518403270781713,Europe,Mobile,Books,Credit Card,Budget Shopper,Organic Search,1,1,0
32.51468026761819,19.664137686023835,16.912831043633904,14.106584303198979,14.855818277779955,1.974453942847084,Asia,Tablet,Electronics,Bank Transfer,Budget Shopper,Ad Campaign,0,0,0
63.043402428781526,33.5647377528996,33.00051086557585,37.52255565452882,38.99474370051531,3.5759498892699373,North America,Tablet,Electronics,Crypto,Regular,Organic Search,0,1,0
33.37508011964326,15.148497704127209,15.078216768242253,13.286377762880406,19.594427199058405,2.2021570860003363,North America,Tablet,Electronics,Bank Transfer,Premium,Organic Search,0,0,1
60.32546204341657,25.96980202947213,34.61686514240242,36.95894332262478,36.91157796024757,3.686248789264261,Other,Mobile,Books,Bank Transfer,Regular,Organic Search,0,1,1
61.26705136827583,26.200121072720627,41.13815596076699,36.61490838879613,37.38156722573543,3.2935117790601636,Other,Tablet,Clothing,Crypto,Budget Shopper,Referral,0,0,0
39.09033569784802,22.21925453065356,22.129177181592485,24.04194261225556,23.12159806856439,2.1499065090678116,North America,Mobile,Books,PayPal,Budget Shopper,Ad Campaign,1,0,1
45.891857120454155,29.090831072672387,29.723053383349868,25.44658799219252,28.476811472653043,2.334754306307267,North America,Mobile,Clothing,Crypto,Budget Shopper,Ad Campaign,1,0,0
38.94295331514064,16.284937922426348,15.162625660136772,35.6732134698064,23.088525808986972,2.3604529635461784,Other,Tablet,Books,Bank Transfer,Premium,Referral,1,0,0
47.850789697112646,26.217328366313744,27.02786081023392,34.15093741898884,31.832142083312792,2.9062051992103157,Europe,Desktop,Home,Bank Transfer,Premium,Referral,1,1,0
46.919657158142584,13.024693486060949,20.867654001608624,23.17362429454666,31.759067658459692,2.384338449728565,North America,Desktop,Clothing,Crypto,Premium,Referral,1,1,0
57.796605322693395,25.9752140080607,25.141970753587813,35.60943554332363,34.380535654612,3.186284897750503,Europe,Tablet,Electronics,Crypto,Budget Shopper,Ad Campaign,0,1,1
63.10308746119608,31.39624906624353,31.379526770092188,35.429827904968356,45.46573549080207,3.267146769371114,North America,Mobile,Home,Crypto,Premium,Organic Search,0,1,1
63.95683810789956,27.43000196904061,40.539807964205835,34.31618395791008,38.14172671369256,3.418454353358772,Europe,Tablet,Electronics,Crypto,Premium,Referral,0,1,0
44.37831973421698,17.50662799316051,28.683147082832747,21.26670355603445,23.18360567888736,2.6899063027902557,North America,Tablet,Clothing,Crypto,Budget Shopper,Ad Campaign,1,0,0
47.90778126255472,20.61499284893293,27.442800943649896,30.473535520569847,32.47278107043825,2.582216808465354,Europe,Desktop,Books,Bank Transfer,Regular,Organic Search,1,1,1
33.1656180777905,18.043772680527116,11.343937423280087,17.173849906396,18.696723280113634,1.879675942619618,Europe,Mobile,Home,Crypto,Budget Shopper,Ad Campaign,1,1,1
41.94129933503811,20.03400457548718,22.184451703025246,29.03608369712368,28.386364715425632,2.048157145872813,Asia,Mobile,Electronics,Crypto,Premium,Organic Search,1,1,0
59.64851633097457,18.633101998862426,34.16433402209383,39.764238656706496,30.358695511281617,3.437264334058744,Asia,Tablet,Electronics,Credit Card,Regular,Organic Search,0,1,1
66.15582823548232,22.474413354565826,37.175618562618965,45.18915448213519,47.874884148254246,3.737960087065,North America,Mobile,Clothing,Bank Transfer,Budget Shopper,Organic Search,1,0,0
37.65651128120078,15.793929751314511,12.414010078997075,19.18435970442405,26.829759260921914,2.024460640202747,Europe,Mobile,Clothing,Bank Transfer,Budget Shopper,Ad Campaign,0,0,1
44.075357408471056,24.326111634503288,20.235016258569658,28.346676887850673,23.397314393435682,2.500504483800296,Other,Desktop,Books,PayPal,Regular,Organic Search,1,0,1
49.73594243041073,11.130447001579192,27.06641839805668,32.37138232481564,27.152642646304976,2.8953502255046244,North America,Mobile,Books,Bank Transfer,Budget Shopper,Organic Search,0,0,1
52.80161158819607,23.90215491333988,31.454195466335193,29.784254252501782,40.17397819666879,2.8299736713556074,North America,Tablet,Home,Bank Transfer,Regular,Referral,1,1,1
41.90396480078354,18.320743117804664,13.164605445481191,22.05529105089862,24.656747458266448,2.081410243692215,North America,Tablet,Electronics,Credit Card,Budget Shopper,Organic Search,1,1,0
54.24061044464089,34.06199411336269,29.102777854893134,38.98244892988843,32.336749818452404,3.5206061774883928,Asia,Desktop,Books,Bank Transfer,Premium,Organic Search,0,0,0
45.26160652929084,20.705694206081102,25.537603055565246,28.066947420502714,21.488861914516555,2.461380688089754,Asia,Mobile,Electronics,Crypto,Budget Shopper,Referral,0,0,1
49.855477291217206,26.842683569313245,31.243766458492424,32.457157377577275,31.178336519685747,2.837140395046326,Asia,Mobile,Electronics,Bank Transfer,Budget Shopper,Organic Search,1,1,0
55.462842480037,28.437706940455815,33.62242249308881,29.989401440710488,35.253828960098915,3.401565244440479,North America,Tablet,Books,Bank Transfer,Budget Shopper,Referral,0,1,1
50.064222698109376,14.379278950018685,30.156893418599783,25.161395752776848,35.0459705924643,3.6955860378003305,North America,Mobile,Electronics,Crypto,Budget Shopper,Organic Search,1,0,1
45.63614109473431,26.659106630525844,21.50014532194517,25.103885558872147,24.76671721293164,2.339004786299438,Other,Mobile,Home,Bank Transfer,Budget Shopper,Referral,1,0,0
48.90390196074169,25.528933507652287,18.311136461353048,28.846255626885025,26.466532501639968,2.9129628093886932,Asia,Desktop,Electronics,Credit Card,Regular,Organic Search,0,0,0
49.11637040794665,27.099528402346273,25.245266317594353,25.21294221749859,33.50400998688299,2.654156638493877,North America,Mobile,Home,Bank Transfer,Budget Shopper,Referral,1,0,0
46.29988970117872,42.78113338277099,29.97228254908682,27.7405545861057,33.6184835550609,2.5400522041096023,Other,Mobile,Electronics,Bank Transfer,Budget Shopper,Organic Search,1,1,1
47.41203937332897,13.285454989171544,32.34716702919088,21.693202871723383,25.318792363751243,2.558293302495102,Europe,Mobile,Electronics,Crypto,Regular,Referral,0,1,0
65.98647170504717,41.616719101329124,39.49003039811598,35.11169333314881,46.67650591032976,3.4760947323761133,Other,Desktop,Books,Credit Card,Premium,Organic Search,1,1,0
55.60919447941239,26.367359642704415,32.51709066628462,36.04916168075493,36.27737285682193,3.1637431995994483,Other,Desktop,Home,Bank Transfer,Premium,Referral,1,0,0
47.045196819708394,24.959242931869245,27.583236668576465,30.642280172936616,34.40069661957172,2.3620779983036275,Other,Mobile,Books,PayPal,Regular,Organic Search,1,1,0
56.969544045107355,28.257210796047467,28.830714864385534,32.614219365516945,36.78443236400812,3.4687386487595884,Other,Mobile,Home,Bank Transfer,Premium,Ad Campaign,1,1,1
46.6618051024399,21.209720884229732,25.07872148535066,23.926025825156128,21.502200605378107,2.6985033520600403,North America,Tablet,Electronics,Crypto,Budget Shopper,Referral,0,0,1
61.73124637586641,28.01645854673941,41.462998372945016,32.92913361941581,39.593424306207034,3.605802054642168,Europe,Mobile,Books,Credit Card,Premium,Referral,0,0,1
53.69642192198094,28.495754638855516,25.29152103102608,30.72478016942331,38.61317761463706,2.9602100480731215,Europe,Mobile,Home,Credit Card,Budget Shopper,Referral,0,0,1
48.92697855995771,16.87762079662046,34.176342766171075,31.93426110255579,28.674424997179514,2.723345115043845,Asia,Tablet,Home,Crypto,Budget Shopper,Referral,1,0,1
54.477169258102776,30.991480466660217,28.51331639674227,36.39928432023896,34.052282626590724,3.1788622277684295,Other,Tablet,Electronics,Bank Transfer,Regular,Organic Search,0,0,1
34.291238479315005,15.064647215231233,24.82462565455111,18.588616145661128,21.67283774912633,1.7393678604990854,North America,Desktop,Home,Bank Transfer,Budget Shopper,Organic Search,0,0,1
38.73232531090195,13.715815960249186,14.97211137825715,18.625425482602033,15.027712872546582,2.1697710556938308,North America,Tablet,Home,PayPal,Premium,Organic Search,0,1,0
38.060749936009444,16.780310678025653,23.569981370046115,23.907824513071,30.589203972437303,2.015972742715389,North America,Desktop,Electronics,Credit Card,Premium,Organic Search,1,1,1
51.429430947637066,32.0004615581314,24.970721409436088,27.56351868607884,30.274315236323982,2.7374886895776953,North America,Mobile,Home,Bank Transfer,Budget Shopper,Referral,0,1,1
67.32514999485092,30.985899562344343,30.660130133509167,38.32207944146574,45.5314215103079,3.3191423010896495,Europe,Mobile,Home,Crypto,Budget Shopper,Organic Search,0,1,1
72.31300146192632,37.94876882201126,40.75555399490874,48.68890523890394,46.69999697373338,4.396835247620999,Europe,Tablet,Home,Bank Transfer,Regular,Ad Campaign,1,1,1
56.380511014407574,24.53547412862642,35.55190410660603,37.13676832290762,41.04899885662268,3.0550455302899406,Europe,Tablet,Home,Credit Card,Premium,Ad Campaign,1,1,0
55.00844474944457,31.293831624340385,26.452408138523786,33.63696409867255,37.17668551563726,3.4124310000251423,Other,Desktop,Clothing,Bank Transfer,Regular,Ad Campaign,1,0,1
31.98942265847261,19.422250023187324,10.848610640097132,14.105977590632673,19.970889777683787,2.1355312820427974,Asia,Tablet,Clothing,Crypto,Budget Shopper,Ad Campaign,1,0,1
44.57326200265978,31.52967516781195,24.101992661955585,27.589543471478503,25.84531747791138,2.2713672125343285,Other,Desktop,Home,PayPal,Premium,Ad Campaign,1,0,0
42.12216248091761,20.183261512962726,22.773730385007372,29.52392665170067,30.17188306743393,2.1839147527225453,Asia,Desktop,Clothing,Bank Transfer,Premium,Referral,1,1,1
43.79152401748884,25.239036032533953,26.552776533614107,24.77237974743116,21.907446047526587,3.1273772590642652,Asia,Tablet,Books,Bank Transfer,Budget Shopper,Referral,0,1,1
48.318561814152105,24.649618604770776,30.848384568923855,34.39559344843812,33.667681650164496,3.185018989972024,Other,Desktop,Electronics,Credit Card,Regular,Ad Campaign,0,0,1
45.27909422302873,29.118906020829435,24.63613350693958,32.338437691890064,25.58475461452662,2.6029163871918763,Other,Tablet,Clothing,Bank Transfer,Budget Shopper,Ad Campaign,1,0,1
30.207001896242122,11.50933901007741,24.96361595950735,24.77913246631917,24.017544049405622,1.8488041622232518,North America,Mobile,Books,PayPal,Premium,Referral,1,0,1
57.47910256117534,32.46457784497407,32.622562759055256,35.70843404283062,37.92596506408341,3.127942379989393,North America,Mobile,Clothing,Credit Card,Regular,Organic Search,0,0,1
39.27256974260193,18.66279839071756,20.040994081400015,25.913108644785208,27.781603520166637,2.383861385152173,Europe,Mobile,Books,PayPal,Regular,Referral,1,0,1
52.39246864111149,25.87529343501326,21.563804636648598,37.09223033799125,34.342065465108995,2.830492207312842,Europe,Desktop,Home,Crypto,Budget Shopper,Organic Search,1,1,0
70.74082669749973,35.829175770991725,37.7254868422021,44.234071766775735,39.84821752038134,3.523438192494142,Asia,Desktop,Books,Credit Card,Regular,Ad Campaign,0,1,0
40.80615408413577,21.66427902420127,20.929643491924562,22.47875601932061,23.51144808280457,2.0577096087524263,Asia,Tablet,Home,Crypto,Regular,Organic Search,1,1,1
24.697124772536704,11.767417170658561,17.904790208161803,13.024103517410575,18.406493783788694,1.4932520704659915,Asia,Tablet,Books,Credit Card,Regular,Ad Campaign,1,0,0
47.139957781198895,24.64354480645208,28.00815308796024,29.23819448381429,31.224267918538736,2.4474773013486892,Asia,Desktop,Home,Bank Transfer,Budget Shopper,Organic Search,0,1,1
61.00959634998571,38.39538846280378,28.248116945145366,31.44351212220655,43.78970229606057,3.4520566700016104,Asia,Tablet,Home,PayPal,Regular,Referral,0,0,0
69.58347454220593,39.71898569917906,39.046055737062936,41.17704906386679,46.64071942306396,3.6840862471866034,Other,Mobile,Clothing,Credit Card,Premium,Organic Search,0,1,1
37.70450405547583,23.198024990222397,23.75936750329245,27.00889090620651,21.12447101859998,2.0146026846306775,North America,Tablet,Books,Bank Transfer,Regular,Organic Search,0,0,0
54.966992232365214,25.205798486063255,37.10798684504611,24.215179934757998,32.94232046901517,3.3376996122118836,Europe,Tablet,Electronics,Bank Transfer,Premium,Referral,0,0,1
45.34689543219947,18.227243574958113,28.934560341072974,33.34606566649774,29.835692897760985,2.6717923777141745,Other,Desktop,Electronics,Credit Card,Budget Shopper,Organic Search,1,1,0
48.94051645695864,29.246761019668085,30.341093995728905,33.85380674898782,23.71218146602275,2.807611826498807,North America,Tablet,Books,Crypto,Premium,Ad Campaign,1,1,0
76.44343347017035,42.601950697734146,42.314275384361935,44.027001618780304,55.545278355291174,4.514441193900397,Europe,Mobile,Books,Crypto,Regular,Ad Campaign,1,1,1
34.970296716048466,24.84850173677914,20.98106721823218,23.155741341116318,24.276806442752953,2.160611326506171,North America,Desktop,Electronics,PayPal,Premium,Ad Campaign,1,1,1
52.537396614945735,23.248795177626718,34.51834019139787,31.535028876592744,38.44392888938578,3.3438887794245975,Europe,Tablet,Clothing,Crypto,Regular,Organic Search,1,1,0
54.676931717654334,26.19072258202543,24.074814156051463,37.72612050434733,30.007891823643227,3.0151378427683726,Europe,Desktop,Clothing,Bank Transfer,Regular,Referral,0,0,0
60.857863249393475,22.231510812069565,31.89934781469011,40.44545052071585,43.91358917334915,3.3591311352515882,Europe,Mobile,Electronics,PayPal,Regular,Ad Campaign,1,1,1
50.97983153470896,23.527560237050114,24.562347974686844,24.98761602809334,40.94713668615794,2.617069448042713,Asia,Tablet,Clothing,Crypto,Budget Shopper,Organic Search,1,1,0
53.08050539504102,31.523105250417746,30.900467001540125,34.19735289088132,29.879254262956053,2.935328018515217,Europe,Tablet,Clothing,Credit Card,Premium,Referral,1,0,1
46.08351432578209,20.709280266750056,30.881932669608695,26.827597180896262,32.65419059392154,2.879520484406629,North America,Mobile,Home,Credit Card,Budget Shopper,Organic Search,1,1,0
52.69126941245107,29.548033682229654,26.29381388660326,31.94609192954304,34.25320992449872,3.318033413626244,Europe,Mobile,Electronics,Crypto,Budget Shopper,Referral,1,0,0
46.5680772450259,22.33152309252389,14.856072831151774,25.028158743136274,24.863731740397977,2.90489171476211,Other,Desktop,Electronics,Bank Transfer,Regular,Organic Search,0,1,1
56.21571889856051,29.72814459038806,29.063652041598168,40.721979615619645,38.265311185545876,2.7872914228981758,Other,Mobile,Electronics,Bank Transfer,Premium,Referral,1,1,1
46.30389663956366,17.413491370703493,29.577774945838346,31.942585263348498,33.0151440326471,2.919188830287868,Asia,Mobile,Home,PayPal,Regular,Ad Campaign,1,0,1
53.77100393902187,27.31154921768044,31.993386729736486,29.303517707521245,32.84720962602325,2.643670517570608,Other,Tablet,Clothing,Crypto,Budget Shopper,Referral,1,1,0
49.707371863150215,9.898006077071491,29.265892639880214,24.485980690249196,36.39049953194092,3.061491198071246,Other,Mobile,Electronics,PayPal,Premium,Referral,1,1,0
61.26050250772168,29.695770463050916,32.43330652081177,35.21361098072161,33.9856547062569,3.39552919686591,Other,Tablet,Home,Crypto,Premium,Organic Search,1,1,0
49.48606276411514,16.59066516348187,21.46169620727429,31.429648242834308,26.934294284101085,3.00373475967863,Asia,Desktop,Clothing,Bank Transfer,Regular,Organic Search,1,1,1
32.26967531793119,22.164810241699676,20.067145872172258,20.322628566543603,21.453379841215906,1.5898280411030261,Other,Desktop,Home,PayPal,Regular,Organic Search,0,0,0
62.619215007139914,35.196644267392514,30.686300108771142,42.58406030335692,40.791338227543896,3.8291262910838366,Other,Mobile,Clothing,Crypto,Budget Shopper,Organic Search,1,0,0
40.94267699137381,22.80469340551731,32.34690764546765,27.725285083547693,24.104732834908607,2.0316460052627026,Asia,Mobile,Home,Bank Transfer,Budget Shopper,Organic Search,0,1,1
43.4623366135118,29.3361994425528,26.471567575026814,29.955678071118708,31.08409932468427,2.355080362760831,North America,Desktop,Electronics,Crypto,Premium,Organic Search,0,1,0
44.04338705956508,17.277110925658352,21.610945521268015,27.733453838180797,30.486331688473122,2.309743572077716,Europe,Tablet,Home,Crypto,Premium,Ad Campaign,1,0,0
63.74438093170817,40.609006455431874,32.308175899190665,32.68943363818094,44.437334353879365,3.207013706351047,North America,Mobile,Books,Bank Transfer,Budget Shopper,Referral,1,0,1
28.643257860213044,18.982586751408448,15.33554289335603,16.403160591540217,18.18714008540554,1.7255178859556923,Europe,Desktop,Clothing,Crypto,Premium,Organic Search,1,1,1
81.37748533659993,39.50596623220524,43.67985828603209,53.06685016159462,55.00439640671415,5.000000000000001,Asia,Desktop,Books,Credit Card,Budget Shopper,Organic Search,0,0,1
60.56056809066052,35.95838478124498,38.33406443974808,36.13024914029773,37.804593198324355,4.0663419365145845,Other,Mobile,Home,Credit Card,Regular,Referral,1,0,1
52.2323891412916,20.584727008587627,29.56668679155859,33.351794959269945,41.139418357142624,3.0120124099689107,North America,Mobile,Electronics,PayPal,Regular,Ad Campaign,1,0,1
49.451059993837134,20.6029591892802,23.90574017152205,28.395642735317747,29.299278800567187,3.0985803657160034,Other,Desktop,Clothing,Credit Card,Regular,Ad Campaign,1,0,1
52.85554074857657,23.384821758089785,37.577530494918136,27.594077054978563,41.724642489678864,3.077505930353925,Europe,Tablet,Books,Bank Transfer,Regular,Ad Campaign,0,1,1
55.211224283793385,24.960723601576618,30.588060847927366,32.63335831409159,36.00940359927863,3.268245341988351,North America,Desktop,Electronics,Credit Card,Budget Shopper,Organic Search,0,0,1
56.45215585950057,22.94328971594902,34.50846426458535,35.10748328783096,31.879613195184774,3.1394077640033853,Asia,Mobile,Books,Crypto,Budget Shopper,Organic Search,1,1,1
55.55604466003449,33.89343766549387,27.818805279517555,30.710875918174914,40.899706755732524,3.216066515884708,North America,Desktop,Books,Crypto,Regular,Referral,0,1,0
50.895806812552486,24.153631404427085,29.626714071754225,29.594639108104815,33.52292928754147,3.042021893898114,Asia,Desktop,Electronics,Crypto,Budget Shopper,Referral,1,0,1
48.02661579692674,25.77583274024777,27.81463364845409,25.05811651021211,34.196234612333214,2.6249111391625606,Asia,Tablet,Home,PayPal,Premium,Referral,0,1,1
48.487267163464885,21.39187674966404,18.164575125473,33.56933996833531,35.80021937115125,2.767058012905201,North America,Mobile,Electronics,Bank Transfer,Budget Shopper,Organic Search,1,1,0
48.05091719647319,14.922442095494011,35.49674245513314,27.65272728753178,32.41594061721516,2.747725685379505,North America,Desktop,Books,Bank Transfer,Premium,Ad Campaign,0,0,1
61.337700968670646,32.01913727629243,39.54363560692032,42.61364276170711,37.79666267279107,3.6787247673463845,Europe,Tablet,Books,PayPal,Premium,Referral,1,0,0
55.935567222808615,18.406508734305422,28.977183049887795,39.6763317358488,39.77311551666797,2.9421333139581476,North America,Mobile,Clothing,Credit Card,Regular,Ad Campaign,1,0,0
20.596113653357197,9.954886596251255,6.367648677295111,12.033484333127342,13.390118150773263,1.252730475604235,North America,Mobile,Books,Bank Transfer,Regular,Referral,0,1,1
56.55900776529761,21.437928688484753,32.67148153302967,29.90160972898917,39.163857412572916,3.671850174422193,Other,Desktop,Clothing,Bank Transfer,Budget Shopper,Ad Campaign,0,1,0
51.94736194718775,35.91006096974792,28.96118871831805,22.8248256573793,26.22772825740192,3.245726398447524,Europe,Desktop,Clothing,PayPal,Premium,Referral,0,1,1
