Sequel,Based_On_Book,Big_Studio,Genre,Budget_Million,Box_Office_Million,Critic_Score,Audience_Score,Profit_Margin_Percent,Marketing_Spend_Million
No,False,High,Drama,59.29560564859651,56.56475144860034,45.32269248722903,34.63417963892145,37.42448337470277,42.647818565205284
Yes,False,High,Sci-Fi,57.121364441385005,36.81638449638429,54.73395403373601,45.71723722179767,46.51921774185109,71.07288773820912
Yes,True,High,Drama,48.52796298425472,43.003602759630965,44.32042857356919,54.735752884774556,50.409875757424786,90.88478543691505
Yes,False,High,Sci-Fi,45.87540051433833,53.0401015039518,58.9335039454746,39.58177533018851,39.733396236839745,47.16999895820963
No,True,Low,Sci-Fi,68.49947337024454,66.21233887920107,67.7499030314566,36.247379391490554,42.842536208677735,78.00962923858887
No,True,Low,Horror,58.80711848838598,54.81615720615029,36.33464519622285,43.399926277598155,43.97349835032979,68.4289603992528
No,True,Low,Action,54.9696278562978,61.06150724064689,63.354417351749134,40.8878527653218,37.65783993332342,74.40726618441136
Yes,False,High,Horror,47.37161031576768,55.257525913418476,53.266925243581774,27.331124558532334,30.085387103104562,48.65394013098416
Yes,False,High,Horror,49.84986906626844,60.00122977856207,50.83877633973615,49.129197642328904,50.8479040389488,88.57777365335386
Yes,True,Low,Sci-Fi,45.31228614843486,38.89201168967785,35.7449759095528,56.91007753572612,45.027377185589074,49.95494310394403
Yes,False,High,Sci-Fi,37.4438592759574,44.329695731938315,47.061420542008285,48.20076182414859,52.658747370371046,69.60966263644237
Yes,False,Low,Drama,51.64816727615957,49.54650328710418,43.902238870356584,41.67765761540812,60.8227054630307,59.051466400988154
Yes,False,Low,Drama,34.25249485315606,35.859150035361026,36.02299645267047,41.79078970992619,37.96508321204566,68.04979809416
No,False,Low,Horror,36.15856871329472,47.2857364723054,46.69802004020684,48.650097100611454,53.097557370564324,45.24870311488535
No,True,Low,Comedy,43.757476282931876,55.99161872724385,55.71975722918931,45.20202319175574,48.13413159865475,41.589542789576214
No,False,Low,Comedy,50.22128852302536,49.392936890646695,47.96439534307163,52.879852684681495,53.87375214842447,64.30546288539684
No,True,High,Drama,51.74072867358756,64.68409316463756,63.17745702978321,37.18750786125106,44.71814891691708,54.49121180598532
Yes,True,High,Comedy,44.27698708451738,42.5354955479753,45.509366130863015,46.291626524604766,49.941741197148374,53.98064346043002
Yes,False,High,Drama,59.422708877055534,45.84716402968603,51.91954952478678,62.724291413309885,64.13126296049761,68.17227513659546
No,True,Low,Sci-Fi,44.27886252335615,43.22761315790774,40.70666407625569,47.69509254082789,39.40820778445615,37.57984063548598
Yes,False,Low,Horror,67.04768800251651,52.94061807273465,57.02859277274896,37.17544765070374,28.643954576923107,78.10324336390286
No,False,Low,Action,56.996094892861706,66.58848984793875,58.03700375215361,57.332634269235484,62.45793535796946,61.79269328110055
No,True,Low,Horror,48.42854427253128,50.60608735350315,45.130490349009776,63.588873677129904,60.05222310642495,71.44243718378871
No,True,High,Drama,55.47686482162444,60.03509462171169,59.21298193427091,37.19574657172994,26.227371271551483,67.91022352921614
Yes,True,High,Drama,49.9994959351021,55.023536088606576,49.71423739840463,51.993868554849705,50.748821023778994,68.73746441893128
No,True,Low,Horror,71.67068178857328,54.49492855702504,58.74238224739008,38.833409186743104,37.78650712038664,42.02314059601795
No,False,Low,Drama,42.4436038583674,52.809895092722826,56.81495041796708,61.85159108809887,57.83271501009661,77.47032142479055
No,False,Low,Comedy,42.84903492495444,34.88364254162005,36.48929511050877,54.28031898057717,44.01955445676137,64.09371172849885
Yes,False,High,Comedy,48.9673872067834,53.68912952297197,50.62845386941247,35.95537654953908,39.89283120685181,52.875094692637525
Yes,True,High,Drama,38.92801780684009,42.883267306382514,43.877921050200996,42.69324444031358,49.31547203029727,58.12065193037838
No,True,High,Drama,67.10118995935741,73.18053685728175,69.62867894277987,39.64263077930385,43.5584843216655,65.43204168823688
Yes,True,Low,Comedy,51.05481003244435,46.826749849638254,47.42786605628905,69.0979282851613,66.68455440534193,62.70343236246969
Yes,False,Low,Drama,56.23075288971437,58.67030766229262,54.40896848666819,44.52303711843414,51.80555279032056,68.95863136127822
Yes,True,High,Drama,55.31313555821488,48.47332488162171,48.65774589118692,60.9543153858092,53.87945080158134,84.80085174690993
Yes,False,Low,Horror,38.54009172980375,42.11163391503908,41.45459020569433,43.20168936536318,42.59113885725147,44.45045322932732
Yes,True,High,Action,21.35664981346991,37.87047493606474,29.147504419452083,43.4810721604831,50.065861032224454,71.25411762740212
Yes,False,Low,Comedy,62.972853530617385,52.861216254423205,61.44385958694048,37.70433324007316,49.10430249763677,58.39051493544316
Yes,False,High,Horror,55.4284061061622,74.32870713999911,55.73124372668481,44.853858449613455,46.77587692558963,77.1381708936942
Yes,True,Low,Action,33.30244951331435,41.13452413040424,35.50388955829911,52.23601519270287,44.862299594547714,84.38471904940616
Yes,True,High,Drama,28.84706140374592,43.40479955300335,21.842074350659857,34.5747629915386,33.577141643442054,62.941837580823645
Yes,False,High,Drama,42.22909496602207,45.298787246464435,40.91951958994891,26.96784750188358,34.89090908675741,69.31211491260609
No,False,High,Horror,47.60893637452008,44.16572242332252,49.91304786185853,63.37588804774074,57.89378099305697,78.24097254654276
No,True,High,Drama,42.64106126762725,47.00689625902611,43.409163657961805,46.08338735824332,54.00110750893191,74.9735865874551
Yes,True,High,Sci-Fi,62.34066345712617,54.16717930613609,52.49722324496557,33.922570174752536,39.82244208874292,78.85155896210001
No,False,High,Horror,46.65578213304185,49.85850646686863,53.40940365093373,59.3876906098947,68.57712166983775,55.528738450227614
No,True,Low,Action,43.293156256233,48.90442719296388,46.324979697465686,66.49310014576793,63.14130968516906,52.246760458738194
Yes,False,Low,Horror,58.25521942017298,54.27409561380192,49.78076879229932,57.10893526588304,51.00050540691268,42.957386452117326
Yes,False,Low,Comedy,60.14905053614316,54.58099311948497,69.15972404062848,53.342336922573594,56.753735220272574,57.06988505312111
Yes,True,High,Horror,44.304794267474556,40.86208913362317,48.01107935455902,86.69303533168754,86.92480113164504,58.73748605011333
No,True,High,Drama,49.48989076525613,59.21692630970526,53.39092515145231,61.5673020878485,55.07243674937588,57.84597578494276
No,True,Low,Drama,53.71436593444053,52.80113602324673,57.69118458755906,65.35859613801767,69.72299248315626,67.38342682571943
Yes,True,High,Sci-Fi,45.998969358349946,60.26093239957369,56.73672066006383,37.2748298648699,45.19574911846863,67.7738789764997
Yes,True,High,Sci-Fi,49.98663155331384,47.39936678430045,47.29877384608294,42.02727463273468,44.371950533760504,59.01857577560697
Yes,False,High,Sci-Fi,62.407439906871566,70.16878425823003,74.88845763706698,52.51255420961795,44.35562865930577,65.20156354351349
No,False,High,Action,58.72717260053963,59.860023713765614,54.400865896433565,50.461361321856195,49.64267586563313,72.40116454659439
No,True,High,Sci-Fi,45.949715690321014,44.351050229690884,50.28079872323931,47.6719772478697,43.11507338881661,48.018204522436555
No,True,Low,Action,52.23521834027689,41.881929466563854,43.17863621190471,60.03447926622545,68.28762645298237,73.99830773370424
No,True,Low,Sci-Fi,44.7695788746761,41.15398362134299,41.15780398311669,39.90918688225295,35.28457891492446,50.82951528953505
Yes,False,Low,Action,53.510180991176796,52.99221012176926,65.83053253853306,54.238773075356036,49.564777405909666,81.5862054168902
Yes,True,Low,Horror,44.06101051080986,49.09844030059914,43.23066921688674,50.21994672276936,41.67024860611702,62.493656924689375
Yes,True,Low,Horror,49.37184531235775,46.55216093103896,45.58047310302421,47.28972394502758,35.43476105018965,60.96152658072698
Yes,False,High,Drama,51.7141868422129,55.00461171861461,61.998309908683176,44.38343154394191,43.69426945437703,33.15448091171034
No,False,High,Action,48.34007702658594,50.65565256566849,64.9251719772779,52.59415089736664,45.98781151665857,69.86833701542788
No,True,High,Comedy,58.51444259178511,61.33022576151046,72.82913211081902,50.36081061285526,54.499789670210916,61.42585616985782
Yes,True,High,Drama,60.03554974791093,47.28565426545473,64.39951177515229,47.59371698316602,51.605469446939885,62.61221637008684
Yes,True,Low,Horror,40.86971440775912,37.25071713716852,52.501394623001616,47.98448751190964,43.27882042220373,58.603814859727066
No,False,Low,Action,49.48480805676746,52.594634297736654,44.255785817988446,42.294426248887234,47.212315100240936,69.37793490014663
Yes,True,Low,Sci-Fi,47.5062998040458,59.211350988398216,63.17891035314237,57.6917153860546,54.53541196083793,72.38207312992704
No,True,High,Comedy,29.51864843253094,39.05027374222313,38.157354003392065,52.6618337988179,43.70828398891502,67.2603521562748
Yes,True,Low,Horror,53.00244909630116,56.61967385745063,45.35166954340748,51.308076620669915,51.832148616759696,79.75601869615457
Yes,False,High,Drama,47.100288146220194,47.8946240591572,51.92311991633144,43.885206801586,42.79564876983587,49.210529523000154
Yes,False,Low,Action,32.47896447295614,36.10588588457809,29.997980179205886,66.21319940804099,63.150654038910204,51.10725787188624
Yes,True,Low,Comedy,48.849602233011964,58.484014534347835,58.864097250090886,52.04220756501647,54.97759266801779,66.10055525922435
Yes,True,High,Action,49.283532169479855,34.00602665149764,39.65021051654283,60.739851371354185,61.00576656835038,69.92667719368933
Yes,False,High,Sci-Fi,26.85377425460313,36.59923341680304,36.06402233272153,53.650415944493446,54.91260202303345,67.75043301189429
Yes,False,Low,Drama,51.6045449158754,61.73949417549489,57.75675088748285,47.82106547611344,37.032698822220496,40.687062389111865
No,False,Low,Action,34.831522638287296,31.54429752350993,30.364200715359075,66.63404970813151,65.42381735999746,41.96231938543679
No,False,High,Horror,46.76478936594317,43.082837321696154,49.071485542886954,52.14272425211641,46.89893112486608,57.2281993687791
No,False,Low,Drama,79.4481074650324,74.22153037391615,77.63353972464297,44.54522496364676,52.47001590153063,33.16092077176742
No,False,Low,Horror,61.15780347602411,62.87439965543353,58.6910812405868,66.87998992339537,63.732512766825096,63.91345629085681
No,False,High,Action,38.16585150529035,36.49078495718062,39.96551407392443,50.6724857127074,55.014649169383674,58.877463514900526
Yes,False,Low,Drama,58.534240616119185,68.67253203442965,66.55270962953901,57.024849804566976,52.30959326805796,46.283070127931666
Yes,False,High,Horror,29.906156028755298,38.6958092383374,39.422105332282534,27.55510156894956,38.71699899934694,51.72386031372696
No,True,Low,Sci-Fi,42.6500343002468,40.71383385510435,40.444031230363436,37.78620221153659,42.45677028932004,61.64590932456464
Yes,True,High,Sci-Fi,34.62382028093284,37.35597264736135,37.99021432412484,45.18276725965417,52.89865463424553,37.59714352374105
No,True,Low,Action,58.368842854945896,52.328896357149844,58.999952730035496,60.263285318132496,63.8995293159016,50.94899950741379
No,False,High,Drama,62.248505670215614,61.19757809385711,66.36634234892811,49.775041682864675,46.54868478252086,56.04915468281793
Yes,True,Low,Comedy,34.857908988263645,45.57380026347671,43.85214133103526,47.476884483108925,47.493476710251834,55.502982035260196
Yes,False,High,Drama,23.452892356103607,25.685149151295228,29.402906483119665,55.02063252372467,48.30353110129498,55.934084878460695
Yes,False,Low,Sci-Fi,70.85376701411316,61.61004098499333,51.22071596428672,61.10036343337628,64.3555698921229,80.38581234371847
No,True,Low,Horror,65.42757343591892,68.22516796781696,59.430862518781424,43.81720510953939,57.90391236436322,74.22831449481362
Yes,False,Low,Comedy,26.14167301948295,30.697810579269536,28.60416756813333,52.36422552770662,54.51450957603112,50.35296311957444
No,True,Low,Action,55.22075245332455,58.461693081880895,48.925231686878,50.05537344183127,39.537323372566775,44.44207953349727
No,True,Low,Comedy,61.74949930197824,50.09723335733514,49.643265708199024,54.635534200060704,44.79728030831133,53.7997455485932
No,True,Low,Action,40.17684373962467,45.23838215018405,39.32247410255144,48.10209863381591,48.550688500139145,78.40740264385138
Yes,False,Low,Comedy,39.49149688054865,39.31758433389114,33.404399632669836,37.25271823251546,39.07347824599948,28.090356882380313
Yes,True,Low,Action,65.84980864111718,64.75810384066865,67.10335273098612,39.15280327095591,39.627217732002315,61.2538011394396
No,False,Low,Action,42.33358585532242,42.362415573267,51.525813939924305,49.11498593477375,46.635052035681795,55.3791949039397
Yes,True,High,Comedy,49.352202480919516,55.089495267637545,57.217615364769884,49.30230270804479,57.05856606035716,77.97553515610292
Yes,True,High,Comedy,49.0877396124623,48.28865531947606,44.602031194458114,39.34356747451244,42.06896023797688,74.7172173924045
Yes,True,Low,Action,38.484390759987896,39.92361480154799,49.05964099380099,46.540239793033145,43.669231748685306,37.977928100756095
No,False,High,Sci-Fi,27.52339158359695,22.711157466044426,30.555162612998664,51.95287676842568,52.98416266610434,77.94978802409217
No,False,Low,Comedy,43.92731170652716,44.21283167603893,44.76214035379837,47.79182038017683,48.80805047983714,24.99354139118779
Yes,False,Low,Drama,62.16050427698259,59.22823551288036,74.19641116103313,50.8184081020616,50.49948055245813,69.18415483210121
No,True,High,Horror,38.260636771477934,44.42625606955247,38.82484376442138,61.12545665699333,53.00685754293173,70.53075725790023
Yes,True,Low,Action,37.95920382581176,46.18536763990346,35.77585638649091,69.73556354008952,65.86093416695476,85.27750698071715
Yes,False,Low,Action,55.36454623556798,51.57654555377934,56.24177982972166,57.780310008071744,70.10975890489571,63.41017297067377
Yes,False,High,Horror,56.69509720951846,53.8680577534384,58.64262378553585,65.14998305100436,51.13243463668989,50.03353207448502
Yes,False,High,Sci-Fi,56.67841658248241,44.21792307757772,48.121839868069415,76.73653375052359,61.84845724919165,44.87455257675479
No,False,Low,Horror,55.21084238860392,38.50248029115519,42.72843325926513,57.09601567331709,65.0402534514926,81.90342269608443
No,False,High,Comedy,42.73281306941868,49.16128949972822,56.200707506254425,52.580835411070495,32.489327819284235,85.45667220709697
No,False,High,Horror,46.227456947613994,48.1596769123904,51.3502330987501,45.13755123583113,35.12316450834804,53.27287153516627
Yes,True,Low,Action,72.13361173057478,55.53165174253524,60.00365353148525,64.45197750574775,64.78118359200644,60.33284907910031
Yes,False,High,Horror,71.49947560580198,80.35963264199053,73.42370823947189,60.51954655094017,63.182582559130594,80.44958701407417
Yes,True,High,Drama,43.347094377471166,26.439277622755977,28.867856220466898,34.21815546403984,31.16798485378799,71.53602596009183
No,True,Low,Comedy,60.1659172312385,66.80257792659037,64.69930711620206,35.69769783285511,28.978686802207392,57.19831793882099
Yes,False,High,Horror,49.882609157500525,58.39510836966034,47.75024941044186,49.639659091385674,43.207238875360005,48.605113227080075
No,False,High,Action,68.19986618422067,65.79063311277575,65.07141323953985,28.90171757275682,34.75247600734669,47.380593875636805
No,True,Low,Comedy,56.792509237617615,56.55629232787691,56.736899998566344,61.76392791858507,67.22860434132876,74.30032294383543
No,False,Low,Action,53.08468779722855,51.842973664219606,43.94076082061099,38.24767008172884,45.577665367352495,54.49495801896217
No,False,Low,Sci-Fi,65.47497292094853,55.397411754710866,52.93303685504537,64.81684542367493,68.90279707831492,53.900715824031984
No,True,High,Drama,49.85244695803087,35.87810129577306,48.08232157701969,50.284633344102545,57.2520379077954,69.1785549925534
No,True,Low,Sci-Fi,42.96464643969995,37.36072411392962,39.635395209104416,52.61328020397729,56.33134056557371,61.209026985237195
Yes,True,Low,Drama,66.47626536457145,58.05273557859408,55.316530313545826,55.82972204711293,63.72068521152442,65.84160026575547
Yes,False,High,Horror,45.94015289148045,36.853281087252384,37.7369785008832,35.75784131737922,44.01786815675222,55.13949883732243
No,True,Low,Comedy,52.75601010092894,54.35811148756911,52.77366830209325,39.41419208364823,41.301987569871976,54.51583021508896
No,False,Low,Horror,60.20785199809508,52.703371627932455,58.520808420156726,42.48302890025702,42.578787530900634,48.98339999871429
Yes,True,Low,Drama,29.91741144902513,27.43070435113671,21.10588780375116,27.765521117554318,32.73695077316105,70.63452359605498
No,True,Low,Drama,43.1877916510213,49.54854935596543,51.620691723696496,51.084266474399655,56.724937547600206,61.275798312352315
No,True,High,Drama,43.24429402731648,54.819219640254225,51.69472584625482,51.18032725702561,48.687685551855054,64.3973333399954
Yes,False,Low,Action,39.05211146059174,47.70484710952941,42.671220898025695,65.93212092242254,66.72773347650106,44.70395178987497
No,False,Low,Comedy,33.03335343437783,20.971232453346747,26.451796701534494,40.722580981403034,50.414065660039284,70.43561123909771
No,True,High,Horror,71.90582753811385,56.55197078455463,63.47270519961384,43.28881985698487,47.46451408066212,64.68119330676366
No,True,Low,Horror,52.120170856382316,49.62913978766346,50.706250758372796,63.46254551897393,72.13556369265687,70.95455619958769
Yes,True,High,Sci-Fi,45.58617203282063,50.80146849943372,55.536811065165416,42.12709973750757,51.861568055040216,65.17708964481088
Yes,False,High,Drama,39.832362209964536,44.433400323845134,45.4532294628989,45.43757736250735,47.90148452842494,64.29024233095564
Yes,True,High,Drama,47.19605512121869,49.98470506703961,54.23690812476738,47.02152634181089,51.5862259457834,32.69776177431542
No,False,Low,Drama,60.04764514629823,72.56064513204274,73.02657334212073,42.33505269099073,42.95283799513524,77.06629563436502
No,True,High,Horror,52.78328200841095,38.99489553115887,35.41438658617062,54.100536100106396,58.06677555853298,40.19313344873876
Yes,True,High,Sci-Fi,76.96971659564308,64.85128194670496,62.09680293774864,44.94918723673907,47.62297794713372,75.55612939839857
No,True,High,Action,48.38140489109223,53.884680144051245,50.0445648224105,35.54820530861605,48.898132572157024,58.90789750619822
No,True,Low,Comedy,41.26199764014337,46.92155725263978,36.01598920958682,40.9408851676052,47.49240771463049,35.89922498668001
No,True,Low,Action,65.69992557625106,80.9173705606844,72.55353942257211,52.6811847917381,51.92325339663145,58.70801138241504
No,True,Low,Horror,53.840212166388895,63.053612104458296,56.44350019426179,50.31893083448106,29.633019677166345,37.49648934745113
No,False,Low,Drama,64.96130610457588,50.355808585973364,46.952134215125795,51.96168535546652,48.639300260586154,76.61973766580466
Yes,True,Low,Comedy,52.700074206747495,45.44077657170743,44.93621358755339,67.07785565991219,66.62875493051943,52.263937908548876
No,False,Low,Horror,46.08004737419126,39.21980129444331,40.42841564395924,30.386139598376715,36.50165838732593,44.38222822238558
Yes,True,Low,Horror,50.70723376044357,53.52967808538594,50.24885266597074,62.278664047571375,56.24332461446294,69.91272200817647
No,True,High,Horror,72.1244728148151,67.36105025090124,59.38919738550065,47.426631595230816,58.09238896807358,59.364747659512965
Yes,False,High,Comedy,50.136745611059766,43.98839263631314,45.336797514004964,43.0709659778173,47.47491732044966,67.8025063309402
No,True,High,Comedy,51.752065450837215,46.42280550044174,45.176873084908095,49.170865534519365,53.916670640057305,58.29154711918185
Yes,False,High,Sci-Fi,63.98623802879692,59.576116026037106,62.89139918628924,47.70159695601776,52.58727087941665,77.34979814324683
No,False,Low,Sci-Fi,48.58859623953092,33.72591981340831,38.398593948629916,72.49358711786036,80.36226854892026,53.97730300645642
Yes,True,High,Action,56.54402100103784,48.61194044402753,53.46496599484631,57.51528481045172,66.20016167453932,36.361672071637344
No,False,High,Comedy,56.06634684202567,63.10737839332004,55.17833708758451,43.45625393279877,45.16378870262939,43.585441791098845
Yes,False,High,Comedy,44.15760784259383,55.3557129299364,46.71978527249573,43.86928091564895,45.61648015437707,66.52782112396602
No,True,High,Comedy,48.113841130347275,59.83766386831168,54.6023394835716,39.906589076610196,52.880091352411014,50.13304845605678
Yes,False,Low,Sci-Fi,51.94671221784377,61.157197487726584,56.38735247473563,50.01451661354076,42.80770166682526,79.25078964362015
Yes,True,Low,Horror,45.050333686833476,40.93113833198411,49.95782407343652,50.99504846925691,51.90213796052449,42.439810747444575
No,True,Low,Drama,56.39422715492203,52.25153941185802,56.353819583918224,47.21746926738205,61.69697938357267,75.27330643851688
No,True,High,Sci-Fi,41.42647043243283,35.47502345103565,47.624563254771076,54.443197289128356,63.60240787711125,53.504260278924434
Yes,True,Low,Comedy,39.77521683671926,40.33313842097648,48.874059742295906,33.1081815000592,31.12799014013833,79.61300820476306
No,False,High,Sci-Fi,36.188989522377014,35.165120488325286,36.0983879191152,50.460905252819316,50.84791818927717,67.58446576879669
Yes,True,Low,Action,51.85341379686094,39.92645520140099,44.861387408328355,47.63463428960065,49.95823086736451,62.88757405528011
Yes,True,Low,Comedy,41.79039457593055,44.0004133494833,43.91678340219173,48.636576765801564,43.972817690289176,69.96600373543575
Yes,False,Low,Action,45.60960643724641,49.250549285028264,47.53667852472255,42.341261908652534,29.792550707126132,78.3998079762363
No,True,Low,Comedy,51.44549285557803,53.74747409540302,61.126141359611175,64.25764576112581,59.829828866869526,59.23794603176391
Yes,True,Low,Sci-Fi,31.627908407295433,26.04316882663121,36.7122547637983,56.611707832391005,58.916545001177994,31.84503710238669
Yes,False,High,Horror,36.20497275717576,37.15792387313541,34.28242710625279,69.08289920743677,62.63702715284902,78.00068329755915
No,False,Low,Drama,47.69651335103204,42.68491895659154,42.729337621296224,51.2412851127621,48.39537545030131,55.93132893724875
No,False,High,Action,59.45217365723825,64.31833497719617,56.318438099328986,36.44187038630493,43.644326563622,98.39848889652808
No,False,High,Sci-Fi,57.56799361629608,53.35054521715721,54.501280786476705,45.62865038301832,57.5651291833856,50.959624695144036
No,False,High,Horror,44.533039448714916,43.16044125712186,36.31247966035222,28.14340664615698,27.02341864365115,54.288062192465475
Yes,False,High,Sci-Fi,63.7001181389796,56.87159822161661,67.03866241369118,47.83511864458325,60.51437174192568,71.1666820984971
Yes,False,High,Action,44.639652282240455,41.298183981862685,35.069447999094244,44.60691222275645,44.526927741061435,71.42374278191066
Yes,True,Low,Drama,52.540113461008694,46.83052601418168,58.185473149406455,47.87200707554709,50.667824894591334,66.33935576350761
Yes,False,Low,Sci-Fi,46.79063371773582,39.65401490823439,47.70711720894682,61.70659678125001,69.26896172506396,51.60111243730137
No,False,Low,Comedy,42.390234908592774,45.01806172669613,39.89079535121741,55.223895015351445,55.740982318121375,42.59709196626811
Yes,False,Low,Horror,47.115175135432864,42.53641520326769,45.90528291298386,48.08777513638588,50.81607144521789,49.84371864822506
Yes,True,High,Sci-Fi,57.84128628336138,55.226713705049974,59.43285047928282,46.863067243998096,47.753519762023856,37.25013106924117
No,True,Low,Horror,64.13605835628964,49.90812154799192,47.07125191766217,47.920785079087594,45.21056521991098,90.9516830668311
Yes,False,Low,Comedy,53.63196565247587,57.753408115547366,66.76165804817296,50.06354449291469,52.424664499244145,44.63064812191848
Yes,False,High,Drama,57.382239324224315,59.275178033406675,53.97055109462915,58.1296173041141,60.846262871014424,55.58918754120702
Yes,False,High,Drama,33.682086835062535,34.60941415262115,45.4619668909624,42.77620511568216,52.9758184919311,70.38674389566322
Yes,True,Low,Comedy,71.15487975372065,65.2440739426165,75.09300348627147,49.938122259437584,43.48756641844669,60.078321230134065
Yes,True,Low,Horror,49.68881122903065,58.90361361002966,53.998676875161614,50.27287402426064,42.94597111361796,51.129959747964435
Yes,False,High,Sci-Fi,60.24343188012572,63.77190849287237,51.69651911391921,47.17623173746502,53.81094198455267,57.771157350638354
No,True,Low,Comedy,49.495830876640184,48.70514654528551,45.67742551907075,46.263260729056356,41.33274413741514,50.871158010747614
No,False,Low,Action,65.29996991702554,65.58823399195121,61.88093657592041,37.285403335050525,46.01209424355204,56.18314710487587
Yes,True,Low,Horror,39.91515141809361,45.172838980843444,46.39607516563739,43.76003251884507,39.88056892749893,65.85819855639978
Yes,True,Low,Drama,54.4738167034338,47.815266184212966,62.231589948187576,49.871344714105994,42.66071899608743,44.449690293002554
No,False,High,Comedy,28.870859434807322,38.52501901695797,31.46110958990434,40.11861121039614,56.66012588428606,76.20661044169333
Yes,False,High,Drama,58.93941346378003,62.26615556688784,65.61804105968515,38.621647197787155,40.72030937059765,61.09030090923093
Yes,False,High,Horror,29.176615019007,41.648769388170344,29.12359023560294,24.28118287152857,26.68077049739049,51.24768056352954
Yes,False,Low,Drama,57.13460954214854,52.1426425085104,55.08388213691279,44.10672813975473,37.66010951149816,55.26549218686591
No,True,Low,Comedy,75.70436874087707,56.88719258786752,69.85166426006391,67.18313098170084,68.97256635398423,77.51175626814991
Yes,True,Low,Horror,60.628848979771774,56.57016822652307,60.96436260208215,77.1571137327128,68.54008900144613,72.27613190147278
No,True,Low,Action,60.83918358013675,64.48580178382369,55.579776807058124,56.63605453572507,56.84891272566533,63.59957385829017
Yes,False,Low,Comedy,60.40230816308174,55.68669254128001,68.15570010406705,48.14906236358211,30.533452545367478,50.99295275395202
No,True,High,Sci-Fi,48.294884325572056,44.408436233997534,48.56391538776838,42.733283432933355,42.28279296149321,68.52365566708185
No,False,Low,Comedy,54.69185842150294,50.065594884023916,57.698361539145836,66.13024007953192,60.70069069014336,60.21239219277755
Yes,True,Low,Horror,37.094207397277785,30.827710160260995,33.19262099636226,44.22457036200127,49.648829550961324,86.1850354300948
No,False,High,Comedy,42.259932234906266,36.36749898927056,53.09914616130126,34.65431916178489,41.94694408984491,59.436825631140124
Yes,False,Low,Action,72.4974662159622,56.63766844385451,66.14913660150528,52.479821084334134,41.81407435651427,85.25726644996807
No,True,High,Action,54.582612655848735,47.85007903305731,44.94003368205197,52.519903545050056,53.74184112436657,62.92246435674353
Yes,False,High,Sci-Fi,29.669132793587856,28.421193341290316,27.263088628814764,47.44315691677185,59.686248377590275,44.44732355780081
Yes,False,High,Drama,69.73186998961957,67.70803619127116,73.92463486935664,57.84241727460429,62.12846488782846,109.45076306166209
No,True,High,Horror,55.5106585223055,52.455284657842796,60.553669808075206,49.45074793725069,45.957001468758754,38.2956221768128
Yes,False,High,Horror,57.5999505742392,71.26037214119006,57.92735997547635,46.25993114690631,42.78011388939672,30.34913884979159
Yes,False,Low,Drama,35.458159425477646,43.232140079309964,37.40641225155064,52.24458434698865,54.43175144889585,28.878962668161776
No,False,High,Action,47.40426228392694,56.41428340113723,59.49084869635895,31.727590144262958,22.495360232160465,101.09523203132274
Yes,True,High,Action,58.824537566631726,48.698672027359144,48.13867262040779,66.37468958528991,66.20451355471805,91.85985660476778
Yes,True,Low,Comedy,47.23408650478408,44.3089048766199,51.632378340423145,49.1819248329206,49.34816398675626,62.1601756000414
No,False,Low,Sci-Fi,53.66440671565477,47.16319812937798,44.62913405302826,51.96312795359999,56.865573012092675,66.51213036013976
No,True,High,Sci-Fi,34.64843103746818,31.078074167667847,28.603832802926483,31.502757368060664,56.875984993483186,63.76382246655897
Yes,False,Low,Sci-Fi,55.99296352118846,56.17836167733283,40.781071184423155,79.35525971111845,71.04433861101897,33.44015742504463
Yes,False,Low,Comedy,59.62611768922536,62.60241938364632,54.18985843113202,33.12307945331375,35.15797359969026,81.88241320017751
No,False,High,Sci-Fi,46.84589827957785,45.143210562440075,41.34853688989491,44.765220894617556,34.4442380352144,79.91789891262323
No,False,High,Drama,62.12986829159062,64.21431026040693,66.73211578626132,42.72450348655931,46.82742206996782,41.53360411101345
Yes,False,Low,Comedy,34.49040821716018,29.2880386577147,40.762283998803014,53.93803723003293,56.83003403200531,64.8852464075659
No,True,High,Drama,46.619141224174975,47.11048915085326,51.808620578491464,45.08554387187041,43.52042810812616,58.89878658911296
Yes,False,High,Comedy,43.108262673750666,40.5681302612566,42.3181450687803,40.51729589423775,46.44312271342542,56.83261529887285
Yes,True,Low,Sci-Fi,41.570696846292876,51.26139639920984,63.715113715095654,45.265018697388044,42.60766477611984,49.813539546458145
Yes,True,High,Drama,67.23415246053051,67.1110522258528,62.53094248748426,50.23333843711464,53.19597586518319,58.31515324197645
Yes,False,High,Drama,45.29849659187592,40.482961375955746,39.6378632600447,54.57796559589222,55.34115947344396,52.0973124914756
Yes,False,High,Drama,41.76799774509012,49.62586055861846,39.10020495004278,46.495217001084555,42.882257050006366,75.9636194276029
No,True,High,Comedy,50.80834994562475,57.511579517761355,56.14235590410654,47.36149462079632,43.2205285004817,59.585380535946776
No,True,High,Horror,47.086879674706914,46.57313972133248,52.418591256132025,51.26599620802658,51.04715990724615,49.611825657165895
No,True,Low,Sci-Fi,54.22924283879094,50.76037590951842,45.830645023620974,56.04186144445055,46.32572120772619,59.62180429503786
No,False,Low,Drama,37.36421982946265,41.025901816939935,37.853779479955946,47.9286018182344,50.95321070947044,57.88051656291647
